TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,79773,0,0,0,0,10,0,87,16,0,0,3,10,24432,52656,15,0,0,0,2,0.46,0.73,0,0,0,0.67,0,0,0.3
0,79824,0,0,0,1,4,1,128,4,0,2,4,8,38229,47149,16,0,0,4,5,0.81,0.56,0,0,0,0.5,0,0,0.5
0,79826,6,5,0,3,0,3,22,22,0,0,1,1,401,617,1,0,0,0,1,0.65,1,0,0,0,1,4,0,1
1,79865,2,0,0,10,3,13,111,5,0,6,10,5,20284,21746,10,2,2,4,4,0.93,0.56,0,2,2,0.28,2,2,2
0,79892,0,0,0,1,2,0,234,2,1,1,3,17,8417,40511,27,0,0,3,5,0.21,0.64,0,0,1,0.61,0,0,0.18
0,79943,0,0,0,0,,0,229,23,0,0,2,9,17872,29360,22,0,0,2,3,0.61,0.45,0,0,0,0.41,0,0,0.22
0,79963,0,0,0,1,1,0,82,6,0,4,8,10,16991,19597,15,0,0,6,6,0.87,0.87,0,0,1,0.67,0,0,0.8
0,80011,0,0,0,0,,0,84,20,0,0,1,2,1057,2000,4,0,0,0,1,0.53,0.5,0,0,1,0.5,0,0,0.5
0,80088,0,0,0,8,0,6,138,4,0,2,7,15,22588,32322,19,1,0,7,10,0.7,0.8,0,0,1,0.75,0,0,0.47
0,80094,0,0,0,0,13,0,133,29,0,0,0,5,1160,19818,7,0,0,0,0,0.06,0.86,0,0,0,0.71,0,0,0
0,80095,2,1,0,1,1,2,119,13,0,0,5,7,10413,14347,10,0,0,4,4,0.73,0.9,0,0,1,0.7,0,0,0.71
0,80113,1,1,0,0,17,0,104,2,1,1,3,9,27132,50987,17,0,0,1,2,0.53,0.28,2,2,3,0.5,2,3,0.33
0,80186,0,0,0,0,7,1,167,11,0,1,3,6,13990,21462,7,0,0,1,2,0.65,0.71,2,0,2,0.86,0,1,0.5
0,80220,0,0,0,0,,0,10,5,0,5,5,4,8936,10567,4,0,0,3,3,0.85,0.8,0,0,0,0.8,0,0,1.25
1,80234,0,0,0,0,,0,227,22,0,0,1,3,4538,7486,3,0,0,2,3,0.61,0.2,1,1,1,0.6,1,1,0.33
0,80308,0,0,0,1,2,3,226,10,0,1,1,12,50071,58744,24,6,3,4,6,0.85,0.28,3,6,11,0.33,6,8,0.08
0,80331,0,0,0,1,0,1,286,12,0,1,1,20,27370,41241,22,1,1,6,13,0.66,0.79,0,1,1,0.83,1,1,0.05
0,80371,0,0,0,1,1,2,186,11,0,1,1,10,36251,61452,19,0,0,4,6,0.59,0.33,3,0,0,0.48,0,0,0.1
1,80373,2,2,0,0,,0,171,130,0,0,0,2,3085,3085,3,3,2,1,1,1,0,2,2,4,0.25,4,3,0
0,80378,0,0,0,0,,0,50,4,0,1,2,5,10661,13713,4,2,1,2,4,0.78,0.67,0,2,2,0.83,2,2,0.4
0,80467,0,0,0,0,13,0,99,25,0,0,0,1,11399,12652,4,0,0,1,1,0.9,0.5,0,0,1,0.25,0,0,0
0,80490,2,2,0,1,1,0,101,17,0,0,2,10,17117,20839,2,5,2,6,7,0.82,0.17,3,2,5,0.83,4,5,0.2
0,80505,4,4,0,2,1,3,218,4,0,2,4,6,14251,15952,12,0,0,3,5,0.89,0.67,0,0,3,0.5,4,0,0.67
0,80526,2,1,0,4,1,5,80,11,0,1,5,4,25059,18118,6,0,0,3,3,1.38,0.5,0,0,0,0.5,2,0,1.25
0,80560,0,0,0,4,0,7,61,2,1,5,12,12,21970,33998,16,0,0,3,3,0.65,0.89,0,0,0,0.67,0,0,1
1,80754,2,1,0,2,1,1,135,6,0,1,1,3,8779,13422,4,2,2,1,2,0.65,0.43,0,2,2,0.43,3,2,0.33
0,80794,0,0,0,0,23,0,142,12,0,1,3,6,3773,8471,9,0,0,1,2,0.45,0.67,0,0,1,0.67,0,0,0.5
0,80807,0,0,0,2,1,2,84,4,0,4,9,9,548,25398,11,0,0,0,0,0.02,0.82,0,0,0,0.82,0,0,1
0,80810,0,0,0,0,,0,314,17,0,0,1,6,2981,10595,6,0,0,1,1,0.28,0.57,1,0,0,0.86,0,0,0.17
0,80850,0,0,0,0,10,4,168,10,0,1,4,8,16750,37347,15,0,0,2,2,0.45,0.47,3,0,1,0.47,0,0,0.5
0,80908,0,0,0,0,11,1,170,11,0,1,1,4,4481,10293,9,2,0,1,1,0.44,0.42,0,0,4,0.33,0,0,0.25
0,80956,1,1,0,2,2,1,234,9,0,1,1,2,4305,20007,10,2,0,0,1,0.22,0.08,3,0,9,0.15,1,4,0.5
0,80993,1,1,0,6,0,4,251,3,1,1,3,6,16006,16168,11,0,0,4,4,0.99,0.5,3,0,1,0.5,0,0,0.5
0,81047,0,0,0,3,1,6,248,7,0,2,4,13,14780,19182,21,0,1,4,8,0.77,0.67,1,1,1,0.62,1,1,0.31
1,81153,2,0,0,8,1,11,202,9,0,3,4,8,14900,47303,12,5,1,2,3,0.32,0.39,0,1,7,0.44,2,1,0.5
0,81206,0,0,0,1,1,4,122,18,0,0,2,13,61458,75367,20,0,0,6,6,0.82,0.8,0,0,0,0.65,0,0,0.15
0,81235,0,0,0,1,6,1,87,9,0,1,1,2,16970,21206,2,2,1,1,1,0.8,0.5,0,1,2,0.5,1,1,0.5
0,81248,0,0,0,1,6,3,166,11,0,2,7,14,25072,42316,25,2,0,5,9,0.59,0.59,0,0,2,0.48,0,0,0.5
0,81250,4,4,0,2,0,12,177,15,0,0,2,3,3837,2163,13,0,0,1,2,1.77,0.38,0,0,1,0.23,3,0,0.67
0,81277,0,0,0,10,0,4,337,5,0,1,4,11,14720,47956,21,0,0,2,4,0.31,0.81,0,0,0,0.52,0,0,0.36
1,81284,0,0,0,3,0,1,192,48,0,0,0,6,26549,49350,11,0,0,3,3,0.54,0.23,3,0,1,0.46,0,1,0
0,81302,0,0,0,1,3,2,86,10,0,1,7,11,30440,59787,17,0,0,1,8,0.51,0.89,0,0,0,0.61,0,0,0.64
0,81306,0,0,0,2,0,0,202,11,0,2,6,17,42820,92418,31,0,0,3,5,0.46,0.7,0,0,0,0.52,0,0,0.35
0,81317,0,0,0,0,13,0,310,13,0,0,1,7,5365,30726,14,0,0,0,1,0.17,0.67,0,0,0,0.47,0,0,0.14
0,81367,0,0,0,11,0,7,177,2,1,5,7,14,23143,39882,14,0,0,7,9,0.58,0.8,1,0,1,0.93,0,0,0.5
0,81428,0,0,0,1,3,1,33,12,0,1,7,7,17982,21158,11,0,0,4,5,0.85,0.92,0,0,0,0.58,0,0,1
0,81441,0,0,0,0,11,0,48,17,0,0,2,2,0,2000,3,0,0,,,0,0.67,2,0,1,0.67,0,1,1
0,81455,1,1,0,0,7,1,31,3,1,2,2,2,18,300,2,0,0,0,0,0.06,0.5,0,0,0,0.5,0,0,1
0,81461,0,0,0,3,1,2,139,4,0,7,10,21,60434,83882,40,0,0,8,14,0.72,0.49,3,0,2,0.45,0,1,0.48
0,81466,0,0,0,1,0,4,274,2,1,1,1,4,2323,2200,10,6,2,2,2,1.06,0.05,0,3,8,0.21,3,3,0.25
1,81476,1,1,0,0,18,0,163,39,0,0,0,3,11827,11400,7,0,0,2,2,1.04,0.29,1,0,2,0.43,0,0,0
0,81509,0,0,0,1,5,1,188,2,1,9,12,18,35509,102299,32,0,0,2,4,0.35,0.76,0,0,0,0.55,0,0,0.67
0,81554,0,0,0,1,4,4,79,4,0,3,7,6,24757,27605,12,0,0,5,5,0.9,0.6,0,0,2,0.4,0,0,1.17
0,81578,0,0,0,2,1,0,120,7,0,1,1,5,1451,4640,6,3,2,2,2,0.31,0.2,2,3,5,0.5,3,4,0.2
0,81618,2,2,0,0,10,3,296,10,0,1,1,1,0,0,3,2,0,0,0,0,0.4,0,0,2,0.2,2,0,1
0,81651,3,2,0,0,,0,229,52,0,0,0,6,12132,15662,10,0,0,3,3,0.77,0.45,3,0,1,0.55,3,0,0
0,81682,0,0,0,2,1,1,226,4,0,2,2,9,20822,44763,10,0,0,3,4,0.47,0.9,0,0,0,0.9,0,0,0.22
0,81693,0,0,0,0,9,1,308,9,0,1,3,12,22587,27823,27,0,0,4,5,0.81,0.59,0,0,0,0.41,0,0,0.25
0,81699,0,0,0,0,,0,177,23,0,0,1,6,19599,22862,7,1,1,2,3,0.86,0.56,0,1,2,0.67,1,1,0.17
0,81738,1,1,0,3,0,1,89,3,1,2,3,5,66083,70345,19,0,0,3,3,0.94,0.48,0,0,4,0.24,1,0,0.6
0,81938,0,0,0,10,1,9,118,5,0,4,7,12,17491,22246,14,3,1,5,7,0.79,0.71,0,1,4,0.71,1,1,0.58
0,82056,0,0,0,3,1,8,89,4,0,4,5,8,44290,51308,19,0,0,3,5,0.86,0.71,0,0,0,0.38,0,0,0.63
0,82061,5,5,0,1,1,1,131,35,0,0,0,3,1719,6493,10,0,0,0,1,0.26,0.45,0,0,0,0.27,0,0,0
0,82092,0,0,0,3,0,2,33,5,0,5,11,9,17438,30407,18,0,0,1,4,0.57,0.95,0,0,0,0.47,0,0,1.22
0,82109,1,1,0,9,1,1,266,7,0,1,3,13,8366,16396,17,0,0,4,6,0.51,0.76,1,0,0,0.76,1,0,0.23
0,82113,0,0,0,2,1,1,156,6,0,1,2,7,1845,28461,14,0,0,0,1,0.06,0.67,0,0,0,0.47,0,0,0.29
0,82119,0,0,0,1,3,1,48,5,0,1,3,2,2163,3020,4,0,0,1,2,0.72,0.5,0,0,0,0.33,0,0,1.5
0,82156,12,12,0,3,0,7,77,11,0,1,2,2,14461,15833,4,0,0,1,1,0.91,0.6,0,0,0,0.4,8,0,1
0,82183,1,0,0,7,1,1,233,2,1,1,1,3,32263,46029,7,5,1,0,1,0.7,0.14,1,1,8,0.21,1,1,0.33
0,82223,0,0,0,11,2,7,215,6,0,3,3,10,33848,35372,25,4,2,3,4,0.96,0.19,3,2,11,0.31,2,3,0.3
0,82267,1,1,0,1,6,0,38,11,0,1,2,5,8895,13694,5,0,0,2,3,0.65,1,0,0,0,1,1,0,0.4
0,82298,0,0,0,2,0,6,128,1,3,6,12,16,48540,76033,29,0,0,5,6,0.64,0.65,0,0,0,0.47,0,0,0.75
0,82324,0,0,0,1,0,3,115,3,1,3,7,14,23407,41216,14,0,0,3,4,0.57,0.87,0,0,0,0.93,0,0,0.5
0,82359,0,0,0,0,23,0,287,3,1,1,2,2,10302,12474,2,1,0,1,1,0.83,0.25,2,0,1,0.5,0,1,1
0,82361,0,0,0,1,2,2,186,8,0,5,8,9,31326,46626,13,1,1,2,7,0.67,0.64,0,1,1,0.64,1,1,0.89
0,82450,1,1,0,4,1,2,125,12,0,1,1,4,2265,6447,12,1,0,1,1,0.35,0.38,0,0,1,0.31,0,0,0.25
0,82528,0,0,0,1,5,2,161,5,0,1,3,8,17359,42225,14,1,0,4,6,0.41,0.75,2,0,6,0.5,0,1,0.38
0,82626,1,1,0,2,5,4,203,11,0,1,5,8,7231,16896,11,0,0,2,2,0.43,0.62,3,0,4,0.62,1,1,0.63
0,82636,7,7,0,0,11,0,104,16,0,0,1,9,3268,17211,15,0,0,3,3,0.19,0.5,2,0,1,0.56,6,1,0.11
0,82710,0,0,0,1,3,0,103,13,0,0,1,1,445,500,4,3,1,1,1,0.89,0.29,0,1,5,0.14,1,1,1
0,82742,0,0,0,1,1,0,191,6,0,3,7,7,12611,17623,20,0,0,2,3,0.72,0.8,0,0,1,0.35,0,0,1
0,82851,1,1,0,1,1,1,345,14,0,0,2,7,9514,16346,14,0,0,1,2,0.58,0.33,3,0,4,0.47,0,2,0.29
0,82866,2,0,0,0,,0,116,9,0,1,4,10,19601,22426,16,1,0,8,9,0.87,0.4,2,0,2,0.5,2,1,0.4
0,82930,0,0,0,3,1,3,273,12,0,1,2,14,9385,26065,21,0,0,2,4,0.36,0.48,3,0,1,0.56,0,0,0.14
0,83024,0,0,0,2,4,5,101,8,0,1,5,9,40416,52767,15,0,0,5,7,0.77,0.73,0,0,0,0.6,0,0,0.56
0,83034,0,0,0,1,1,2,8,8,0,1,1,1,6281,7024,1,0,0,1,1,0.89,1,0,0,0,1,0,0,1
0,83047,2,2,0,0,24,1,149,12,0,1,3,5,20008,29501,6,0,0,2,3,0.68,1,0,0,0,0.83,0,0,0.6
0,83136,0,0,0,6,1,5,167,9,0,1,3,4,9477,10133,11,1,1,3,3,0.94,0.33,0,1,3,0.33,1,1,0.75
0,83235,0,0,0,2,3,3,104,4,0,4,7,8,65056,79991,35,1,1,3,5,0.81,0.33,3,1,2,0.19,1,1,0.88
0,83258,1,1,0,2,1,3,257,3,1,2,3,10,8315,14150,16,0,0,3,4,0.59,0.39,3,1,1,0.56,1,1,0.3
0,83335,0,0,0,3,1,5,218,4,0,1,3,14,49071,61336,22,0,0,9,10,0.8,0.77,0,0,1,0.64,0,0,0.21
0,83381,1,1,0,1,1,2,131,28,0,0,0,8,11600,12778,21,1,1,4,4,0.91,0.52,1,2,2,0.35,2,2,0
0,83385,3,2,0,0,9,4,94,9,0,2,4,4,10341,11580,10,0,0,2,2,0.89,0.45,0,0,1,0.36,0,0,1
0,83575,2,2,0,2,3,1,311,4,0,2,4,18,54459,88551,28,0,0,8,8,0.62,0.58,0,1,1,0.58,1,1,0.22
0,83637,0,0,0,2,0,1,352,11,0,1,3,6,19871,24606,10,0,0,5,5,0.81,0.7,0,0,1,0.6,0,0,0.5
0,83699,0,0,0,4,0,2,105,5,0,2,6,11,39482,49059,12,1,0,6,7,0.8,0.67,0,0,1,0.73,0,0,0.55
0,83782,2,2,0,0,10,0,143,11,0,1,2,4,4388,6107,15,6,5,3,3,0.72,0.29,0,5,12,0.19,7,5,0.5
0,83803,0,0,0,5,5,3,41,6,0,6,8,11,20448,26034,12,0,0,5,7,0.79,0.92,0,0,0,0.85,0,0,0.73
0,83916,0,0,0,6,1,6,191,2,1,1,2,7,16277,44754,16,1,1,0,1,0.36,0.53,0,1,1,0.37,1,1,0.29
0,83922,4,4,0,0,,0,142,42,0,0,0,4,7390,18607,5,1,0,1,1,0.4,0.5,3,0,2,0.67,4,2,0
0,83970,0,0,0,1,1,2,140,13,0,0,3,7,7183,15757,13,1,0,0,1,0.46,0.39,0,1,1,0.39,1,1,0.43
0,84215,0,0,0,1,0,2,273,12,0,1,5,15,45517,82973,22,0,0,6,9,0.55,0.77,0,0,0,0.68,0,0,0.33
1,84271,0,0,0,13,0,15,124,3,1,5,8,8,27906,30461,10,2,1,5,5,0.92,0.75,0,1,2,0.67,1,1,1
0,84312,0,0,0,1,1,1,226,3,1,5,11,22,20894,70893,31,0,0,5,6,0.29,0.88,0,0,0,0.69,0,0,0.5
1,84350,1,1,0,4,1,8,77,11,0,1,2,1,5,1000,8,1,0,0,0,0.01,0.2,3,1,5,0.1,1,3,2
0,84380,2,0,0,7,1,15,49,6,0,4,14,21,52097,101580,26,0,0,11,14,0.51,0.93,0,0,0,0.78,2,0,0.67
0,84386,0,0,0,4,0,8,218,44,0,0,0,2,3704,5000,4,6,1,1,1,0.74,0.27,2,1,8,0.18,1,2,0
0,84412,0,0,0,0,16,0,178,12,0,1,2,6,14075,29360,9,0,0,0,3,0.48,0.89,0,0,2,0.67,0,0,0.33
1,84422,0,0,0,3,0,2,244,4,0,1,1,6,6149,7604,7,9,2,2,2,0.81,0.17,2,8,10,0.33,8,9,0.17
0,84470,0,0,0,5,2,11,86,2,2,5,7,9,29508,34329,20,1,0,3,4,0.86,0.41,3,0,5,0.33,0,0,0.78
0,84526,15,15,0,3,0,2,111,54,0,0,0,2,,,13,3,1,,,,0.21,0,1,3,0.11,11,1,0
0,84540,0,0,0,1,4,2,255,3,1,4,4,10,18829,36920,16,0,0,3,5,0.51,0.61,0,0,0,0.56,0,0,0.4
0,84552,0,0,0,0,,0,6,2,1,2,2,2,5303,7898,1,0,0,1,1,0.67,0.5,0,0,0,1,0,0,1
1,84562,2,2,0,5,0,4,128,12,0,1,5,14,24027,40759,17,1,1,3,9,0.59,0.68,0,1,1,0.64,1,1,0.36
0,84583,0,0,0,0,7,1,371,2,3,3,5,15,75872,115061,26,0,0,4,7,0.66,0.55,0,0,0,0.52,0,0,0.33
0,84637,2,2,0,7,0,15,223,1,1,6,7,4,5292,5407,11,2,1,2,2,0.98,0.47,0,1,2,0.27,2,1,1.75
0,84731,3,2,0,1,0,4,78,2,2,2,2,3,532,1090,2,0,0,1,2,0.49,0,0,0,1,0.75,3,0,0.67
0,84784,6,6,0,0,15,0,92,69,0,0,0,1,592,667,1,2,2,1,1,0.89,0,0,2,2,0.33,6,2,0
0,84864,1,1,0,5,1,1,124,3,1,2,3,5,14086,30966,19,0,0,0,2,0.45,0.41,0,0,0,0.23,0,0,0.6
0,84865,0,0,0,1,0,0,331,13,0,0,4,14,44213,63783,21,0,0,6,7,0.69,0.71,0,0,1,0.67,0,0,0.29
1,84872,0,0,0,4,3,7,156,6,0,4,6,10,59059,72533,17,0,0,4,5,0.81,0.47,3,1,2,0.53,1,2,0.6
0,84941,0,0,0,3,2,3,113,11,0,1,1,5,7889,10495,8,0,0,2,4,0.75,0.78,0,0,1,0.56,0,0,0.2
0,84947,0,0,0,1,2,0,223,32,0,0,0,8,5776,8778,15,2,1,2,4,0.66,0.11,3,2,6,0.44,2,3,0
0,85007,6,6,0,5,0,0,241,12,0,2,2,3,470,500,5,0,0,1,1,0.94,0.38,2,0,2,0.38,4,1,0.67
0,85068,0,0,0,4,0,1,360,6,0,4,4,11,15590,54650,24,0,0,2,3,0.29,0.52,0,0,0,0.44,0,0,0.36
0,85224,0,0,0,10,0,7,147,7,0,3,6,22,29886,64740,33,0,0,4,5,0.46,0.66,0,0,0,0.63,0,0,0.27
0,85240,0,0,0,3,0,2,80,16,0,0,1,4,2353,3738,5,0,0,1,1,0.63,0.67,0,0,0,0.67,0,0,0.25
0,85296,1,1,0,2,1,3,265,6,0,5,11,26,90819,118000,34,8,5,11,15,0.77,0.7,0,5,12,0.59,6,5,0.42
0,85389,0,0,0,11,1,4,158,1,1,5,7,12,16443,49619,19,0,0,0,2,0.33,0.7,0,0,0,0.6,0,0,0.58
0,85395,0,0,0,0,,0,125,13,0,0,2,3,37383,46230,12,0,0,2,2,0.81,0.29,3,0,0,0.18,0,0,0.67
0,85617,0,0,0,0,10,1,320,10,0,2,7,17,41153,52467,23,2,1,10,12,0.78,0.67,0,1,2,0.63,1,1,0.41
0,85648,0,0,0,5,1,2,150,16,0,0,2,10,10831,18866,13,1,0,2,5,0.57,0.5,3,0,4,0.63,0,2,0.2
0,85657,0,0,0,7,1,5,92,2,1,4,11,11,31988,38690,16,0,0,5,7,0.83,0.76,0,0,1,0.65,0,0,1
0,85675,0,0,0,6,1,7,108,5,0,2,5,7,18044,24777,11,2,1,2,5,0.73,0.5,0,1,3,0.44,1,1,0.71
0,85688,0,0,0,1,1,4,160,9,0,1,2,5,6669,7689,9,1,0,4,4,0.87,0.45,0,0,3,0.45,0,0,0.4
0,85695,0,0,0,2,0,1,146,16,0,0,1,5,5504,10745,2,6,3,3,3,0.51,0.13,0,5,6,0.63,5,5,0.2
0,85698,0,0,0,8,0,3,122,5,0,4,4,6,6112,12500,7,0,0,0,2,0.49,0.88,0,0,0,0.75,0,0,0.67
0,85709,0,0,0,6,0,2,234,7,0,3,10,15,61447,99037,21,2,0,6,9,0.62,0.6,0,0,2,0.5,0,0,0.67
1,85822,3,3,0,9,1,17,278,3,1,10,14,13,42181,49064,24,0,0,9,9,0.86,0.59,1,0,1,0.45,1,0,1.08
0,85841,3,2,0,2,0,3,130,3,1,5,6,8,87079,100618,28,1,0,6,6,0.87,0.43,0,1,2,0.27,3,1,0.75
0,85857,1,1,0,3,0,3,176,2,2,4,7,6,10574,11962,12,0,0,4,5,0.88,0.71,0,0,2,0.43,1,0,1.17
0,86071,9,8,0,35,1,48,281,4,0,7,18,8,46534,56196,16,1,0,5,7,0.83,0.8,0,0,1,0.4,9,0,2.25
0,86166,0,0,0,2,2,1,245,4,0,2,5,18,84710,110350,33,0,0,8,9,0.77,0.61,0,0,0,0.5,0,0,0.28
0,86187,5,0,0,1,5,0,270,4,0,1,1,5,28128,41691,8,1,0,1,1,0.67,0.78,0,0,2,0.56,0,0,0.2
0,86210,2,2,0,5,1,5,194,3,1,5,7,9,23143,25313,25,0,0,6,6,0.91,0.54,0,0,2,0.32,2,0,0.78
0,86247,0,0,0,1,1,3,181,14,0,0,4,4,9856,12865,16,1,0,2,2,0.77,0.76,0,0,11,0.24,0,0,1
0,86274,0,0,0,0,17,4,240,4,0,2,6,11,45012,62879,32,0,0,2,4,0.72,0.59,2,0,5,0.32,0,1,0.55
0,86280,15,15,0,1,5,5,211,9,0,1,1,2,0,0,10,1,0,,,0,0.27,0,1,6,0.18,12,1,0.5
0,86318,0,0,0,3,1,14,205,3,1,1,8,6,60803,70249,21,1,0,3,4,0.87,0.3,3,0,4,0.22,0,0,1.33
0,86326,0,0,0,0,,0,114,32,0,0,0,1,6461,18242,2,0,0,0,0,0.35,0.5,0,0,0,0.5,0,0,0
0,86328,8,8,0,14,2,8,84,5,0,2,4,6,15494,18448,17,0,0,2,2,0.84,0.42,2,1,2,0.32,4,2,0.67
0,86359,0,0,0,3,1,3,331,6,0,1,6,15,20687,34293,18,2,0,6,7,0.6,0.65,3,2,3,0.75,2,3,0.4
0,86387,0,0,0,1,2,0,19,7,0,1,3,3,4425,9498,3,0,0,0,1,0.47,0.75,0,0,0,0.75,0,0,1
0,86449,0,0,0,19,0,9,56,2,1,2,2,6,19068,22925,6,0,0,3,4,0.83,0.33,2,0,1,0.67,0,1,0.33
1,86450,5,4,0,2,0,3,95,13,0,0,5,6,15864,34687,15,2,1,1,2,0.46,0.27,3,1,5,0.27,4,4,0.83
0,86477,0,0,0,7,1,13,117,2,1,7,13,22,77801,88192,48,0,0,15,16,0.88,0.58,0,0,0,0.42,0,0,0.59
1,86529,1,1,0,1,1,6,99,19,0,0,1,2,13639,20675,8,1,0,0,1,0.66,0.22,3,0,4,0.22,0,2,0.5
0,86673,0,0,0,0,21,0,115,21,0,0,2,6,22538,44053,18,0,0,0,2,0.51,0.52,0,0,0,0.29,0,0,0.33
0,86728,1,1,0,3,1,3,273,13,0,0,1,6,2937,4020,12,3,1,2,4,0.73,0.33,2,1,4,0.33,1,2,0.17
0,87327,2,0,0,9,2,8,119,11,0,1,1,2,9570,10925,4,0,0,2,2,0.88,0.75,0,0,0,0.5,0,0,0.5
0,87340,0,0,0,3,6,2,146,3,1,1,3,3,6885,7385,15,0,0,1,1,0.93,0.56,0,0,0,0.19,0,0,1
0,87380,1,1,0,1,2,0,257,49,0,0,0,9,13502,18735,14,1,1,4,4,0.72,0.33,3,1,5,0.6,1,4,0
0,87431,1,1,0,3,1,4,269,1,1,7,16,20,54256,86318,31,0,0,10,14,0.63,0.68,0,0,1,0.59,1,0,0.8
0,87449,0,0,0,14,1,21,254,4,0,6,8,9,8083,10118,22,2,0,6,6,0.8,0.32,3,0,5,0.29,0,2,0.89
1,87460,1,1,0,5,1,6,346,4,0,6,9,19,40799,51707,32,0,0,7,10,0.79,0.58,3,0,2,0.58,0,0,0.47
0,87496,1,0,0,4,1,5,98,6,0,3,3,3,49835,51807,8,0,0,2,2,0.96,0.33,3,0,3,0.33,0,1,1
1,87550,3,1,0,0,14,1,141,9,0,2,2,2,10448,11190,2,2,0,1,1,0.93,0.5,0,1,2,0.5,3,1,1
0,87555,2,0,0,2,2,8,265,24,0,0,1,3,13039,28460,5,5,2,1,1,0.46,0.09,0,2,10,0.27,2,2,0.33
0,87789,3,2,0,0,18,2,301,3,1,1,1,1,0,20,2,0,0,,,0,0,0,0,0,0.33,2,0,1
1,87860,6,6,0,11,0,20,133,2,1,3,4,5,25306,37263,6,4,2,2,4,0.68,0.36,0,3,5,0.45,9,3,0.8
0,87890,5,0,0,4,1,15,115,8,0,3,8,5,88797,99886,16,1,0,3,5,0.89,0.59,0,0,2,0.29,0,0,1.6
0,87916,0,0,0,0,,0,63,3,1,2,7,12,4620,12117,12,0,0,3,4,0.38,0.65,0,0,1,0.71,0,0,0.58
0,87963,0,0,0,4,1,3,283,6,0,2,2,13,44185,62165,21,1,0,3,6,0.71,0.73,0,0,1,0.59,0,0,0.15
0,87971,1,0,0,1,4,2,181,12,0,2,3,3,12912,23226,11,3,0,0,1,0.56,0.18,3,2,7,0.18,2,4,1
0,87982,3,3,0,7,0,17,110,3,1,3,7,8,21153,32878,21,2,0,3,6,0.64,0.54,1,0,3,0.33,1,0,0.88
0,88025,2,1,0,1,1,4,14,9,0,1,3,1,,,3,0,0,,,,1,0,0,0,0.33,2,0,3
0,88081,0,0,0,0,8,0,287,41,0,0,0,8,17330,27106,8,0,0,3,3,0.64,1,0,0,0,1,0,0,0
0,88094,0,0,0,0,9,0,240,9,0,1,6,9,19021,30615,17,0,0,3,3,0.62,0.47,3,0,2,0.47,0,1,0.67
0,88141,0,0,0,0,,0,220,24,0,0,1,10,15845,32229,13,0,0,2,3,0.49,0.64,2,0,1,0.71,0,1,0.1
0,88151,0,0,0,2,1,1,113,6,0,1,1,5,6718,15705,16,0,0,0,1,0.43,0.38,0,0,0,0.31,0,0,0.2
0,88268,1,0,0,3,0,3,126,3,1,5,10,4,18837,18950,21,2,0,4,4,0.99,0.48,0,0,3,0.14,1,0,2.5
0,88323,0,0,0,1,1,0,289,7,0,2,6,12,37053,49096,24,0,0,6,6,0.75,0.63,0,0,0,0.5,0,0,0.5
0,88338,1,1,0,1,1,1,252,13,0,0,1,3,5926,10088,4,0,0,0,2,0.59,0.75,0,0,1,0.75,0,0,0.33
0,88343,0,0,0,2,0,5,136,2,1,1,5,11,3489,15456,15,1,0,1,2,0.23,0.44,3,1,6,0.61,1,3,0.45
0,88352,0,0,0,1,1,1,144,5,0,1,6,8,38702,45993,15,0,0,3,5,0.84,0.63,0,0,1,0.5,0,0,0.75
0,88408,6,5,0,3,1,5,54,13,0,0,1,4,316,906,2,5,1,1,1,0.35,0.13,2,3,6,0.5,3,4,0.25
1,88522,0,0,0,1,1,1,195,32,0,0,0,16,20961,33413,20,0,0,5,8,0.63,0.62,3,0,0,0.76,0,0,0
0,88562,0,0,0,4,0,3,180,10,0,1,5,16,39735,80124,24,1,1,3,3,0.5,0.76,0,1,1,0.64,1,1,0.31
0,88573,0,0,0,0,11,0,128,10,0,2,3,11,27404,33122,20,1,1,6,7,0.83,0.71,0,1,1,0.52,1,1,0.27
0,88700,0,0,0,6,0,6,255,14,0,0,2,6,4406,8592,19,0,0,3,3,0.51,0.48,1,0,4,0.29,0,0,0.33
1,88704,1,0,0,4,1,4,127,5,0,5,7,20,40802,54873,38,0,0,9,12,0.74,0.79,0,0,1,0.53,0,0,0.35
0,88804,0,0,0,8,0,9,24,1,1,3,5,4,17351,19691,3,1,1,1,1,0.88,0.6,0,1,1,0.8,1,1,1.25
0,88811,6,4,0,1,1,1,100,39,0,0,0,4,12556,22417,7,1,1,1,2,0.56,0.56,0,1,2,0.44,3,1,0
1,88903,0,0,0,0,10,0,124,8,0,1,1,7,18596,22633,8,0,0,4,4,0.82,0.44,2,2,4,0.78,2,3,0.14
0,88917,0,0,0,2,1,1,83,5,0,2,2,3,2989,3040,4,0,0,2,2,0.98,1,0,0,0,0.75,0,0,0.67
0,88974,0,0,0,1,1,0,231,12,0,1,1,18,63058,67320,23,0,0,14,15,0.94,0.83,0,0,0,0.78,0,0,0.06
